id,labels
2934,"54,64,145"
2935,"3,4,5"
2936,"3,21,187"
2937,"4,53,111"
2938,"64,93,448"
2939,"3,21,187"
2940,"64,80,145"
2941,"21,265,340"
2942,"40,135,184"
2943,"24,60,145"
2944,"41,160,315"
2945,"40,74,135"
2946,"10,11,44"
2947,"38,74,118"
2948,"8,26,38"
2949,"40,131,184"
2950,"3,4,21"
2951,"21,170,187"
2952,"40,131,199"
2953,"135,170,199"
2954,"24,64,145"
2955,"24,31,60"
2956,"3,21,311"
2957,"10,11,44"
2958,"128,208,265"
2959,"8,265,271"
2960,"3,4,238"
2961,"31,145,170"
2962,"169,170,199"
2963,"265,349,376"
2964,"0,265,271"
2965,"31,54,145"
2966,"40,131,226"
2967,"64,80,448"
2968,"31,145,296"
2969,"24,31,60"
2970,"40,128,129"
2971,"128,265,296"
2972,"8,64,265"
2973,"0,8,208"
2974,"3,21,170"
2975,"3,21,147"
2976,"3,21,41"
2977,"64,80,448"
2978,"3,21,311"
2979,"21,34,40"
2980,"220,265,326"
2981,"54,145,402"
2982,"21,40,128"
2983,"64,80,145"
2984,"40,74,135"
2985,"0,218,271"
2986,"0,216,265"
2987,"40,160,315"
2988,"8,26,38"
2989,"145,265,402"
2990,"3,21,187"
2991,"11,44,64"
2992,"31,32,296"
2993,"10,145,265"
2994,"24,60,145"
2995,"10,145,220"
2996,"3,21,53"
2997,"21,41,160"
2998,"38,131,241"
2999,"40,128,131"
3000,"38,64,80"
3001,"3,21,34"
3002,"10,11,44"
3003,"8,26,38"
3004,"31,170,296"
3005,"4,19,238"
3006,"0,216,271"
3007,"135,170,199"
3008,"31,32,296"
3009,"3,21,41"
3010,"21,41,199"
3011,"10,11,44"
3012,"21,170,187"
3013,"64,80,448"
3014,"265,271,456"
3015,"13,21,31"
3016,"38,240,264"
3017,"31,296,426"
3018,"53,60,111"
3019,"38,64,145"
3020,"21,170,199"
3021,"13,21,145"
3022,"54,145,402"
3023,"10,54,145"
3024,"3,21,311"
3025,"40,128,129"
3026,"31,32,296"
3027,"64,145,448"
3028,"64,145,448"
3029,"13,21,145"
3030,"0,265,271"
3031,"11,24,44"
3032,"3,21,41"
3033,"265,271,456"
3034,"24,38,60"
3035,"8,206,208"
3036,"3,4,53"
3037,"3,21,147"
3038,"3,21,187"
3039,"31,131,145"
3040,"8,26,38"
3041,"40,160,315"
3042,"21,34,187"
3043,"170,199,323"
3044,"3,17,53"
3045,"3,4,21"
3046,"11,24,44"
3047,"21,170,199"
3048,"21,170,199"
3049,"3,4,21"
3050,"40,160,315"
3051,"24,131,199"
3052,"255,271,456"
3053,"38,240,264"
3054,"3,21,147"
3055,"40,128,129"
3056,"40,128,296"
3057,"64,145,402"
3058,"3,21,41"
3059,"64,80,145"
3060,"10,54,145"
3061,"265,349,376"
3062,"3,21,41"
3063,"24,38,64"
3064,"64,145,402"
3065,"169,170,199"
3066,"105,220,221"
3067,"8,26,38"
3068,"8,38,206"
3069,"24,60,111"
3070,"216,255,271"
3071,"34,40,131"
3072,"145,170,199"
3073,"31,170,199"
3074,"170,199,311"
3075,"3,17,21"
3076,"4,19,238"
3077,"21,187,311"
3078,"3,21,187"
3079,"8,26,308"
3080,"21,53,111"
3081,"38,145,265"
3082,"10,11,44"
3083,"31,53,111"
3084,"64,93,448"
3085,"3,21,311"
3086,"135,170,199"
3087,"3,21,199"
3088,"10,11,44"
3089,"8,38,240"
3090,"3,4,238"
3091,"10,11,44"
3092,"54,145,402"
3093,"31,32,296"
3094,"8,26,38"
3095,"40,160,315"
3096,"21,40,145"
3097,"0,26,271"
3098,"0,271,456"
3099,"8,38,240"
3100,"21,170,199"
3101,"3,21,41"
3102,"38,91,240"
3103,"40,160,315"
3104,"40,128,129"
3105,"64,80,448"
3106,"145,181,199"
3107,"170,199,323"
3108,"3,4,53"
3109,"170,199,337"
3110,"3,21,41"
3111,"10,145,402"
3112,"131,170,199"
3113,"3,21,108"
3114,"53,60,111"
3115,"31,60,131"
3116,"4,19,238"
3117,"40,131,160"
3118,"3,13,21"
3119,"40,128,131"
3120,"38,64,240"
3121,"64,80,448"
3122,"8,26,271"
3123,"135,170,199"
3124,"54,145,402"
3125,"169,170,199"
3126,"64,145,448"
3127,"3,53,111"
3128,"64,80,145"
3129,"3,4,21"
3130,"10,44,64"
3131,"3,21,111"
3132,"3,21,41"
3133,"170,199,337"
3134,"3,17,21"
3135,"3,21,147"
3136,"38,64,264"
3137,"3,21,111"
3138,"3,53,120"
3139,"3,21,34"
3140,"3,21,170"
3141,"40,160,315"
3142,"3,4,21"
3143,"54,145,402"
3144,"0,265,271"
3145,"24,38,64"
3146,"64,93,448"
3147,"21,41,160"
3148,"24,38,74"
3149,"3,21,311"
3150,"3,17,18"
3151,"38,74,118"
3152,"40,131,226"
3153,"3,17,21"
3154,"40,160,315"
3155,"3,53,147"
3156,"21,53,111"
3157,"105,220,221"
3158,"8,38,206"
3159,"145,170,199"
3160,"135,170,199"
3161,"3,4,238"
3162,"38,64,145"
3163,"21,41,160"
3164,"64,80,145"
3165,"10,11,44"
3166,"8,206,208"
3167,"170,199,337"
3168,"21,34,187"
3169,"21,170,311"
3170,"3,4,21"
3171,"135,170,199"
3172,"38,131,241"
3173,"40,131,226"
3174,"170,199,296"
3175,"265,271,349"
3176,"8,265,271"
3177,"26,38,240"
3178,"38,74,118"
3179,"26,271,313"
3180,"10,11,44"
3181,"4,19,238"
3182,"3,21,187"
3183,"145,170,199"
3184,"147,160,315"
3185,"40,160,315"
3186,"31,96,296"
3187,"10,220,221"
3188,"24,145,181"
3189,"10,11,44"
3190,"135,170,199"
3191,"21,34,187"
3192,"145,170,199"
3193,"135,170,199"
3194,"40,128,129"
3195,"3,21,41"
3196,"170,199,426"
3197,"0,8,208"
3198,"31,54,145"
3199,"216,255,271"
3200,"24,38,74"
3201,"38,170,296"
3202,"0,216,271"
3203,"40,128,129"
3204,"10,11,44"
3205,"40,160,315"
3206,"3,21,41"
3207,"131,199,241"
3208,"40,131,241"
3209,"21,41,160"
3210,"3,21,187"
3211,"10,11,265"
3212,"40,74,131"
3213,"40,128,160"
3214,"170,199,426"
3215,"21,187,311"
3216,"64,145,448"
3217,"26,38,240"
3218,"21,40,145"
3219,"3,17,18"
3220,"170,199,296"
3221,"40,74,135"
3222,"216,265,271"
3223,"0,265,271"
3224,"38,137,240"
3225,"105,220,221"
3226,"26,38,240"
3227,"8,26,38"
3228,"21,128,265"
3229,"216,255,271"
3230,"0,216,271"
3231,"135,170,199"
3232,"24,60,145"
3233,"38,64,145"
3234,"145,170,199"
3235,"3,21,187"
3236,"40,160,315"
3237,"38,64,80"
3238,"10,220,221"
3239,"40,135,160"
3240,"265,376,384"
3241,"3,21,147"
3242,"31,60,145"
3243,"24,170,199"
3244,"24,38,64"
3245,"64,80,448"
3246,"40,74,160"
3247,"10,44,64"
3248,"10,11,220"
3249,"74,111,296"
3250,"64,145,448"
3251,"3,21,41"
3252,"3,4,238"
3253,"21,40,145"
3254,"3,21,199"
3255,"255,271,456"
3256,"265,271,456"
3257,"255,265,271"
3258,"3,4,21"
3259,"3,21,53"
3260,"3,21,111"
3261,"10,220,221"
3262,"64,80,448"
3263,"40,131,135"
3264,"38,74,118"
3265,"64,93,448"
3266,"41,160,315"
3267,"0,265,271"
3268,"0,271,456"
3269,"8,265,402"
3270,"54,64,145"
3271,"74,118,296"
3272,"208,265,271"
3273,"40,131,241"
3274,"3,21,311"
3275,"40,160,315"
3276,"24,54,145"
3277,"31,32,296"
3278,"169,170,199"
3279,"3,21,187"
3280,"38,170,199"
3281,"3,21,187"
3282,"21,170,199"
3283,"40,131,241"
3284,"170,199,296"
3285,"21,41,160"
3286,"0,8,313"
3287,"216,255,271"
3288,"3,4,5"
3289,"40,131,241"
3290,"3,17,34"
3291,"24,38,74"
3292,"170,199,311"
3293,"40,74,128"
3294,"21,265,311"
3295,"40,160,315"
3296,"3,21,41"
3297,"10,220,221"
3298,"4,19,238"
3299,"3,21,187"
3300,"3,17,53"
3301,"24,38,64"
3302,"31,54,145"
3303,"64,80,145"
3304,"170,199,323"
3305,"216,255,271"
3306,"0,265,271"
3307,"10,220,221"
3308,"216,255,271"
3309,"31,131,241"
3310,"0,265,271"
3311,"54,64,145"
3312,"3,21,311"
3313,"64,80,448"
3314,"21,40,128"
3315,"24,60,170"
3316,"265,271,340"
3317,"265,271,456"
3318,"40,160,315"
3319,"265,349,376"
3320,"3,21,41"
3321,"170,199,426"
3322,"10,11,44"
3323,"40,131,241"
3324,"4,5,238"
3325,"3,4,5"
3326,"31,32,296"
3327,"218,265,271"
3328,"105,220,221"
3329,"3,4,5"
3330,"3,21,41"
3331,"13,60,111"
3332,"265,271,425"
3333,"21,170,199"
3334,"169,170,199"
3335,"8,31,145"
3336,"3,17,21"
3337,"3,17,18"
3338,"170,311,337"
3339,"0,265,271"
3340,"31,145,296"
3341,"24,31,60"
3342,"21,170,199"
3343,"21,170,187"
3344,"169,170,199"
3345,"105,220,221"
3346,"0,271,456"
3347,"21,187,311"
3348,"0,265,271"
3349,"145,220,221"
3350,"170,265,271"
3351,"0,271,456"
3352,"64,80,145"
3353,"40,160,315"
3354,"40,128,129"
3355,"21,53,111"
3356,"40,131,135"
3357,"3,17,18"
3358,"40,160,315"
3359,"8,26,38"
3360,"216,255,271"
3361,"54,145,402"
3362,"3,4,238"
3363,"40,128,129"
3364,"40,128,129"
3365,"21,34,187"
3366,"21,40,128"
3367,"40,131,226"
3368,"0,8,265"
3369,"216,255,271"
3370,"0,265,271"
3371,"3,17,18"
3372,"3,21,311"
3373,"64,80,145"
3374,"40,128,129"
3375,"145,170,199"
3376,"10,11,44"
3377,"40,160,315"
3378,"169,170,199"
3379,"31,131,145"
3380,"8,40,128"
3381,"8,265,271"
3382,"38,74,118"
3383,"64,93,448"
3384,"21,40,128"
3385,"40,74,160"
3386,"21,34,40"
3387,"169,170,199"
3388,"0,216,271"
3389,"31,40,128"
3390,"41,160,315"
3391,"38,240,265"
3392,"10,11,44"
3393,"40,131,160"
3394,"3,21,265"
3395,"40,128,145"
3396,"10,54,145"
3397,"10,11,220"
3398,"38,74,118"
3399,"8,26,38"
3400,"44,64,145"
3401,"3,21,108"
3402,"64,80,145"
3403,"0,271,313"
3404,"64,93,448"
3405,"54,145,402"
3406,"145,170,199"
3407,"3,21,128"
3408,"24,64,145"
3409,"24,38,60"
3410,"31,131,145"
3411,"31,131,145"
3412,"8,26,271"
3413,"10,11,44"
3414,"24,64,80"
3415,"145,181,199"
3416,"24,38,64"
3417,"38,145,402"
3418,"54,145,265"
3419,"40,74,160"
3420,"265,349,376"
3421,"64,145,448"
3422,"24,60,170"
3423,"40,160,315"
3424,"8,206,208"
3425,"31,60,296"
3426,"265,271,349"
3427,"255,271,456"
3428,"3,21,108"
3429,"10,44,145"
3430,"3,5,21"
3431,"170,199,426"
3432,"21,135,199"
3433,"40,131,226"
3434,"8,26,38"
3435,"40,128,160"
3436,"0,8,206"
3437,"60,145,199"
3438,"64,80,448"
3439,"40,131,226"
3440,"40,131,226"
3441,"38,64,80"
3442,"0,265,271"
3443,"170,199,337"
3444,"38,74,184"
3445,"3,17,18"
3446,"40,160,315"
3447,"38,240,265"
3448,"41,160,315"
3449,"3,5,21"
3450,"8,206,208"
3451,"169,170,199"
3452,"0,271,456"
3453,"3,21,311"
3454,"21,187,265"
3455,"265,271,456"
3456,"4,128,208"
3457,"3,21,147"
3458,"170,199,426"
3459,"24,43,60"
3460,"40,131,226"
3461,"8,26,271"
3462,"40,131,226"
3463,"3,21,187"
3464,"8,26,350"
3465,"40,128,160"
3466,"64,170,199"
3467,"3,4,5"
3468,"3,4,238"
3469,"3,21,41"
3470,"3,21,41"
3471,"216,255,271"
3472,"4,19,238"
3473,"54,145,402"
3474,"64,80,448"
3475,"10,11,44"
3476,"170,311,337"
3477,"3,5,21"
3478,"38,131,137"
3479,"11,64,265"
3480,"8,26,38"
3481,"38,74,240"
3482,"21,41,160"
3483,"21,170,187"
3484,"3,4,238"
3485,"8,208,265"
3486,"3,17,21"
3487,"169,170,199"
3488,"170,199,296"
3489,"3,21,311"
3490,"38,74,296"
3491,"31,32,296"
3492,"21,40,131"
3493,"40,128,129"
3494,"3,21,108"
3495,"8,26,38"
3496,"169,170,199"
3497,"24,64,145"
3498,"170,199,337"
3499,"8,206,208"
3500,"170,199,337"
3501,"3,21,170"
3502,"40,135,160"
3503,"64,80,145"
3504,"169,170,199"
3505,"3,21,187"
3506,"10,11,44"
3507,"74,118,296"
3508,"10,220,221"
3509,"8,206,208"
3510,"265,271,456"
3511,"199,220,221"
3512,"38,74,296"
3513,"31,170,199"
3514,"21,41,160"
3515,"24,64,145"
3516,"169,170,199"
3517,"10,11,24"
3518,"40,160,315"
3519,"64,80,145"
3520,"3,21,187"
3521,"10,11,54"
3522,"31,54,145"
3523,"40,160,315"
3524,"41,160,315"
3525,"24,38,74"
3526,"169,170,296"
3527,"3,21,147"
3528,"21,170,199"
3529,"40,41,160"
3530,"3,21,111"
3531,"105,220,221"
3532,"40,74,160"
3533,"145,170,199"
3534,"3,21,85"
3535,"170,199,426"
3536,"3,21,311"
3537,"21,41,160"
3538,"3,21,199"
3539,"3,21,85"
3540,"8,26,38"
3541,"24,60,170"
3542,"265,349,376"
3543,"3,21,147"
3544,"40,131,226"
3545,"8,38,218"
3546,"8,206,208"
3547,"24,38,265"
3548,"40,128,139"
3549,"265,271,340"
3550,"31,32,296"
3551,"54,145,402"
3552,"265,271,456"
3553,"169,170,199"
3554,"3,21,145"
3555,"0,271,456"
3556,"3,21,34"
3557,"21,40,139"
3558,"74,118,296"
3559,"3,4,19"
3560,"169,170,199"
3561,"21,170,199"
3562,"4,105,128"
3563,"3,21,41"
3564,"64,80,448"
3565,"3,17,21"
3566,"3,21,41"
3567,"31,131,145"
3568,"3,21,311"
3569,"170,199,311"
3570,"40,128,131"
3571,"38,74,296"
3572,"64,170,199"
3573,"131,170,199"
3574,"13,40,111"
3575,"10,11,44"
3576,"31,145,296"
3577,"10,220,221"
3578,"64,80,145"
3579,"40,128,160"
3580,"64,145,448"
3581,"265,271,456"
3582,"38,64,145"
3583,"31,111,120"
3584,"169,170,199"
3585,"3,21,108"
3586,"24,43,145"
3587,"3,21,170"
3588,"135,170,199"
3589,"8,26,38"
3590,"10,220,221"
3591,"10,11,265"
3592,"31,170,296"
3593,"170,265,271"
3594,"24,38,74"
3595,"145,170,199"
3596,"128,265,296"
3597,"31,32,296"
3598,"74,111,296"
3599,"131,241,406"
3600,"3,17,21"
3601,"21,111,160"
3602,"3,21,41"
3603,"3,21,41"
3604,"3,21,147"
3605,"10,11,265"
3606,"265,271,456"
3607,"74,135,296"
3608,"60,170,199"
3609,"3,21,170"
3610,"21,170,199"
3611,"3,13,21"
3612,"8,26,38"
3613,"40,131,184"
3614,"3,53,147"
3615,"0,265,271"
3616,"64,80,448"
3617,"54,145,402"
3618,"169,170,199"
3619,"41,160,315"
3620,"265,271,456"
3621,"169,170,199"
3622,"54,145,402"
3623,"3,4,238"
3624,"3,5,21"
3625,"10,220,221"
3626,"31,54,296"
3627,"54,145,402"
3628,"40,131,226"
3629,"41,160,315"
3630,"26,38,240"
3631,"64,80,448"
3632,"26,38,240"
3633,"40,135,160"
3634,"0,26,271"
3635,"3,4,21"
3636,"10,11,44"
3637,"40,128,160"
3638,"3,21,34"
3639,"64,80,448"
3640,"44,64,145"
3641,"13,53,111"
3642,"54,145,402"
3643,"40,131,226"
3644,"21,111,160"
3645,"3,21,147"
3646,"10,64,145"
3647,"60,220,265"
3648,"170,311,337"
3649,"38,74,296"
3650,"265,271,337"
3651,"3,4,238"
3652,"10,54,145"
3653,"38,170,199"
3654,"74,118,296"
3655,"40,128,145"
3656,"38,44,64"
3657,"38,64,80"
3658,"21,41,160"
3659,"216,255,271"
3660,"170,199,311"
3661,"44,64,145"
3662,"265,271,456"
3663,"3,21,108"
3664,"54,145,402"
3665,"64,80,448"
3666,"8,26,38"
3667,"10,44,64"
3668,"4,53,111"
3669,"40,131,145"
3670,"54,64,145"
3671,"64,170,199"
3672,"21,170,199"
3673,"3,4,238"
3674,"64,145,402"
3675,"40,160,184"
3676,"38,74,111"
3677,"13,53,111"
3678,"265,271,456"
3679,"265,271,456"
3680,"40,131,145"
3681,"3,21,311"
3682,"131,199,241"
3683,"3,17,53"
3684,"3,21,41"
3685,"21,170,199"
3686,"21,41,160"
3687,"0,26,271"
3688,"21,40,128"
3689,"40,131,226"
3690,"21,41,160"
3691,"31,170,199"
3692,"26,38,240"
3693,"135,170,199"
3694,"21,38,111"
3695,"8,31,265"
3696,"10,11,44"
3697,"21,40,111"
3698,"3,21,145"
3699,"3,21,53"
3700,"170,199,426"
3701,"3,21,41"
3702,"170,199,337"
3703,"13,21,111"
3704,"31,32,296"
3705,"135,170,199"
3706,"41,160,315"
3707,"40,160,315"
3708,"60,170,199"
3709,"3,21,147"
3710,"3,4,238"
3711,"10,220,221"
3712,"3,5,21"
3713,"53,74,111"
3714,"64,80,448"
3715,"105,220,221"
3716,"26,271,456"
3717,"10,220,221"
3718,"24,38,64"
3719,"64,145,402"
3720,"3,21,108"
3721,"64,80,448"
3722,"24,60,199"
3723,"3,21,147"
3724,"31,32,296"
3725,"3,4,238"
3726,"3,4,19"
3727,"8,26,271"
3728,"8,26,38"
3729,"38,64,264"
3730,"38,74,296"
3731,"3,21,311"
3732,"0,8,271"
3733,"10,44,64"
3734,"145,265,402"
3735,"10,220,221"
3736,"170,311,337"
3737,"0,8,265"
3738,"38,137,240"
3739,"3,21,311"
3740,"54,64,145"
3741,"0,8,206"
3742,"38,218,265"
3743,"38,64,265"
3744,"216,255,271"
3745,"216,255,271"
3746,"105,220,221"
3747,"3,4,238"
3748,"24,38,74"
3749,"54,145,402"
3750,"3,17,53"
3751,"31,40,145"
3752,"8,26,38"
3753,"21,111,160"
3754,"0,8,26"
3755,"169,170,199"
3756,"21,31,111"
3757,"10,145,220"
3758,"145,265,296"
3759,"24,38,145"
3760,"105,220,221"
3761,"64,80,448"
3762,"10,24,60"
3763,"24,60,170"
3764,"10,11,24"
3765,"40,128,160"
3766,"38,74,118"
3767,"105,220,221"
3768,"3,4,53"
3769,"31,170,296"
3770,"135,170,199"
3771,"21,170,199"
3772,"8,26,271"
3773,"21,128,145"
3774,"265,271,349"
3775,"265,271,349"
3776,"54,145,402"
3777,"40,131,241"
3778,"3,4,238"
3779,"40,160,315"
3780,"3,4,238"
3781,"41,160,315"
3782,"40,131,184"
3783,"38,74,131"
3784,"3,13,145"
3785,"64,145,448"
3786,"170,311,337"
3787,"170,199,426"
3788,"8,145,402"
3789,"3,21,147"
3790,"3,21,34"
3791,"0,271,456"
3792,"8,265,271"
3793,"64,80,448"
3794,"64,93,448"
3795,"40,131,241"
3796,"10,220,221"
3797,"21,41,160"
3798,"169,170,296"
3799,"8,26,38"
3800,"169,170,199"
3801,"21,34,187"
3802,"38,64,145"
3803,"64,145,402"
3804,"10,11,44"
3805,"0,218,271"
3806,"145,265,402"
3807,"11,44,64"
3808,"40,131,226"
3809,"3,21,128"
3810,"38,74,145"
3811,"10,11,44"
3812,"3,5,21"
3813,"40,131,241"
3814,"8,26,38"
3815,"135,170,199"
3816,"3,21,187"
3817,"64,145,402"
3818,"3,4,238"
3819,"38,74,118"
3820,"38,64,145"
3821,"255,271,456"
3822,"8,26,38"
3823,"40,160,315"
3824,"105,220,221"
3825,"3,17,53"
3826,"64,80,145"
3827,"38,145,265"
3828,"3,4,238"
3829,"38,64,264"
3830,"265,271,425"
3831,"53,60,111"
3832,"64,80,145"
3833,"40,128,129"
3834,"3,21,170"
3835,"10,220,221"
3836,"265,271,456"
3837,"4,19,238"
3838,"216,255,271"
3839,"105,220,221"
3840,"26,271,456"
3841,"54,145,402"
3842,"145,170,199"
3843,"3,17,18"
3844,"8,206,208"
3845,"21,40,41"
3846,"10,220,221"
3847,"169,170,199"
3848,"10,11,44"
3849,"40,131,241"
3850,"3,5,21"
3851,"216,255,271"
3852,"21,40,145"
3853,"135,170,199"
3854,"0,265,271"
3855,"24,60,296"
3856,"170,199,426"
3857,"3,17,53"
3858,"3,21,41"
3859,"3,21,311"
3860,"3,21,41"
3861,"64,93,199"
3862,"21,34,187"
3863,"40,160,315"
3864,"170,199,311"
3865,"10,145,220"
3866,"40,131,241"
3867,"170,296,426"
3868,"24,49,60"
3869,"255,271,456"
3870,"74,111,296"
3871,"10,11,44"
3872,"31,131,199"
3873,"8,128,313"
3874,"64,145,448"
3875,"38,240,264"
3876,"265,271,456"
3877,"3,21,41"
3878,"3,21,187"
3879,"8,206,208"
3880,"10,11,44"
3881,"38,40,74"
3882,"3,4,238"
3883,"54,64,145"
3884,"265,271,456"
3885,"13,21,111"
3886,"0,8,206"
3887,"31,32,296"
3888,"3,17,53"
3889,"170,199,323"
3890,"10,11,44"
3891,"24,60,64"
3892,"0,208,216"
3893,"4,19,238"
3894,"41,160,315"
3895,"13,21,111"
3896,"3,21,111"
3897,"169,170,199"
3898,"26,38,240"
3899,"8,26,38"
3900,"3,21,41"
3901,"21,265,337"
3902,"26,38,240"
3903,"216,271,296"
3904,"38,74,118"
3905,"8,26,38"
3906,"216,255,271"
3907,"8,206,265"
3908,"8,26,38"
3909,"169,170,199"
3910,"44,64,145"
3911,"21,40,145"
3912,"3,21,111"
3913,"64,80,448"
3914,"10,220,221"
3915,"38,74,118"
3916,"145,170,199"
3917,"3,21,187"
3918,"54,145,402"
3919,"40,131,241"
3920,"21,111,160"
3921,"11,44,64"
3922,"11,265,376"
3923,"40,160,184"
3924,"24,64,145"
3925,"24,31,60"
3926,"24,60,199"
3927,"31,54,145"
3928,"41,160,315"
3929,"135,170,199"
3930,"3,21,108"
3931,"10,11,44"
3932,"64,145,448"
3933,"105,220,221"
3934,"41,160,315"
3935,"0,216,271"
3936,"3,21,199"
3937,"24,265,376"
3938,"64,145,448"
3939,"135,170,199"
3940,"31,54,145"
3941,"24,145,181"
3942,"0,265,271"
3943,"24,31,60"
3944,"265,271,456"
3945,"169,170,199"
3946,"10,54,145"
3947,"64,145,448"
3948,"38,74,118"
3949,"10,11,44"
3950,"0,218,271"
3951,"3,21,111"
3952,"24,31,60"
3953,"10,11,265"
3954,"64,145,448"
3955,"8,38,128"
3956,"13,21,53"
3957,"8,265,271"
3958,"40,131,226"
3959,"131,145,241"
3960,"145,170,199"
3961,"38,64,264"
3962,"3,21,41"
3963,"265,349,376"
3964,"31,131,145"
3965,"24,38,64"
3966,"0,265,271"
3967,"10,220,221"
3968,"38,64,264"
3969,"0,8,265"
3970,"21,265,296"
3971,"24,31,296"
3972,"3,21,41"
3973,"3,21,53"
3974,"8,206,208"
3975,"26,271,456"
3976,"3,4,238"
3977,"3,4,21"
3978,"3,21,147"
3979,"255,265,271"
3980,"64,80,448"
3981,"10,11,44"
3982,"0,216,271"
3983,"8,206,208"
3984,"265,271,456"
3985,"170,199,311"
3986,"64,145,402"
3987,"0,216,271"
3988,"40,131,226"
3989,"21,40,128"
3990,"38,74,118"
3991,"41,160,315"
3992,"40,128,129"
3993,"0,255,271"
3994,"54,145,402"
3995,"220,221,265"
3996,"38,137,240"
3997,"4,19,238"
3998,"41,160,315"
3999,"170,199,311"
4000,"8,26,271"
4001,"0,271,456"
4002,"3,21,111"
4003,"3,21,111"
4004,"3,4,238"
4005,"135,170,199"
4006,"21,170,311"
4007,"40,131,160"
4008,"8,38,265"
4009,"38,64,145"
4010,"74,111,160"
4011,"60,111,160"
4012,"64,145,448"
4013,"21,170,187"
4014,"3,21,187"
4015,"3,5,21"
4016,"64,93,448"
4017,"0,8,206"
4018,"170,199,426"
4019,"3,4,238"
4020,"170,265,296"
4021,"0,8,271"
4022,"145,181,199"
4023,"8,26,38"
4024,"21,170,199"
4025,"21,170,199"
4026,"3,4,21"
4027,"3,21,187"
4028,"10,220,221"
4029,"135,170,199"
4030,"169,170,199"
4031,"3,21,311"
4032,"265,271,340"
4033,"8,265,376"
4034,"3,4,238"
4035,"131,241,406"
4036,"3,4,238"
4037,"3,21,53"
4038,"105,220,221"
4039,"3,5,21"
4040,"10,145,402"
4041,"3,5,21"
4042,"21,41,111"
4043,"31,131,296"
4044,"21,128,145"
4045,"10,11,220"
4046,"265,271,349"
4047,"3,21,187"
4048,"208,265,271"
4049,"0,216,271"
4050,"0,8,26"
4051,"54,145,402"
4052,"3,21,41"
4053,"170,199,323"
4054,"0,8,206"
4055,"54,145,402"
4056,"31,128,265"
4057,"24,31,54"
4058,"8,38,240"
4059,"216,255,271"
4060,"3,21,199"
4061,"170,199,311"
4062,"40,128,160"
4063,"64,145,199"
4064,"105,220,221"
4065,"3,21,111"
4066,"3,21,311"
4067,"3,147,160"
4068,"21,34,187"
4069,"64,80,448"
4070,"40,54,145"
4071,"3,21,41"
4072,"40,135,160"
4073,"40,131,184"
4074,"265,271,456"
4075,"40,160,315"
4076,"10,64,145"
4077,"216,255,271"
4078,"3,21,111"
4079,"255,271,456"
4080,"64,80,145"
4081,"10,11,60"
4082,"10,24,145"
4083,"21,135,199"
4084,"40,131,226"
4085,"218,265,271"
4086,"40,131,226"
4087,"3,21,111"
4088,"24,38,74"
4089,"169,170,199"
4090,"31,32,296"
4091,"8,26,38"
4092,"21,128,187"
4093,"3,21,187"
4094,"21,40,128"
4095,"38,74,296"
4096,"10,220,221"
4097,"40,128,131"
4098,"31,32,111"
4099,"38,131,296"
4100,"10,11,44"
4101,"23,38,296"
4102,"24,38,137"
4103,"216,255,271"
4104,"8,31,296"
4105,"40,135,160"
4106,"8,26,38"
4107,"24,145,181"
4108,"10,11,44"
4109,"3,21,199"
4110,"3,21,187"
4111,"24,38,296"
4112,"10,11,44"
4113,"38,64,145"
4114,"10,64,145"
4115,"220,221,265"
4116,"21,34,187"
4117,"64,80,448"
4118,"21,74,135"
4119,"40,131,226"
4120,"4,19,238"
4121,"10,220,221"
4122,"4,19,238"
4123,"0,271,456"
4124,"38,64,240"
4125,"31,60,296"
4126,"3,4,238"
4127,"40,131,226"
4128,"170,199,426"
4129,"64,80,145"
4130,"26,38,240"
4131,"40,160,315"
4132,"3,17,18"
4133,"74,128,135"
4134,"265,376,384"
4135,"3,21,111"
4136,"208,265,271"
4137,"3,4,5"
4138,"3,21,187"
4139,"0,265,271"
4140,"3,4,19"
4141,"40,131,145"
4142,"170,199,265"
4143,"40,131,226"
4144,"135,170,199"
4145,"64,145,402"
4146,"40,41,160"
4147,"40,160,315"
4148,"8,26,38"
4149,"135,170,199"
4150,"170,199,426"
4151,"3,21,108"
4152,"60,170,199"
4153,"31,296,420"
4154,"40,41,160"
4155,"128,271,313"
4156,"8,208,265"
4157,"64,80,448"
4158,"3,21,128"
4159,"41,160,315"
4160,"0,265,271"
4161,"255,271,456"
4162,"135,170,199"
4163,"21,170,311"
4164,"54,145,265"
4165,"3,17,18"
4166,"10,220,221"
4167,"8,26,38"
4168,"131,241,406"
4169,"13,53,111"
4170,"3,21,108"
4171,"21,41,160"
4172,"3,21,108"
4173,"0,216,271"
4174,"31,32,296"
4175,"3,17,18"
4176,"0,265,271"
4177,"21,170,199"
4178,"38,137,145"
4179,"265,271,456"
4180,"265,271,456"
4181,"40,160,315"
4182,"38,74,296"
4183,"10,11,265"
4184,"31,96,296"
4185,"10,220,221"
4186,"24,145,181"
4187,"8,26,38"
4188,"105,220,221"
4189,"145,181,199"
4190,"38,74,199"
4191,"145,265,376"
4192,"64,93,448"
4193,"0,8,206"
4194,"3,21,311"
4195,"135,170,199"
4196,"0,8,265"
4197,"128,170,265"
4198,"3,4,238"
4199,"24,38,199"
4200,"21,111,296"
4201,"64,80,448"
4202,"0,271,456"
4203,"40,160,184"
4204,"38,64,80"
4205,"10,220,221"
