id,labels
5331,"40,131,184"
5332,"23,40,145"
5333,"3,4,21"
5334,"40,41,135"
5335,"3,21,40"
5336,"169,170,199"
5337,"3,23,31"
5338,"169,170,199"
5339,"3,40,160"
5340,"169,170,199"
5341,"0,40,128"
5342,"3,21,53"
5343,"0,169,337"
5344,"10,40,54"
5345,"10,40,64"
5346,"10,40,64"
5347,"23,38,74"
5348,"0,265,271"
5349,"3,13,111"
5350,"3,169,296"
5351,"3,21,199"
5352,"40,131,184"
5353,"10,11,40"
5354,"3,10,54"
5355,"40,131,184"
5356,"3,169,296"
5357,"23,38,64"
5358,"3,4,21"
5359,"23,169,296"
5360,"0,218,271"
5361,"3,21,40"
5362,"40,135,162"
5363,"3,53,111"
5364,"10,40,64"
5365,"3,21,169"
5366,"3,30,147"
5367,"169,170,199"
5368,"3,21,169"
5369,"3,5,21"
5370,"0,3,21"
5371,"10,40,64"
5372,"3,23,31"
5373,"0,64,265"
5374,"10,40,64"
5375,"40,131,184"
5376,"3,169,199"
5377,"169,170,199"
5378,"3,4,15"
5379,"10,64,169"
5380,"23,38,105"
5381,"40,128,160"
5382,"10,23,105"
5383,"0,265,271"
5384,"40,131,184"
5385,"0,265,271"
5386,"23,31,169"
5387,"3,15,17"
5388,"10,40,145"
5389,"0,208,265"
5390,"10,40,64"
5391,"10,64,169"
5392,"3,169,296"
5393,"3,21,169"
5394,"10,40,54"
5395,"10,23,169"
5396,"23,169,296"
5397,"0,8,265"
5398,"0,265,271"
5399,"0,23,26"
5400,"3,169,199"
5401,"169,170,199"
5402,"3,10,60"
5403,"3,40,160"
5404,"0,64,265"
5405,"3,40,131"
5406,"40,41,128"
5407,"0,23,271"
5408,"3,169,199"
5409,"3,21,147"
5410,"0,8,265"
5411,"3,169,296"
5412,"169,170,199"
5413,"3,10,64"
5414,"169,170,199"
5415,"23,31,296"
5416,"3,30,53"
5417,"3,21,40"
5418,"10,64,220"
5419,"10,40,145"
5420,"3,17,53"
5421,"3,21,34"
5422,"3,21,169"
5423,"3,21,34"
5424,"10,64,169"
5425,"169,170,199"
5426,"3,111,296"
5427,"0,23,24"
5428,"10,40,64"
5429,"10,40,145"
5430,"3,21,34"
5431,"3,4,111"
5432,"23,38,40"
5433,"10,40,64"
5434,"0,8,265"
5435,"10,40,64"
5436,"23,38,40"
5437,"0,8,208"
5438,"0,23,271"
5439,"23,40,145"
5440,"0,23,38"
5441,"0,23,265"
5442,"0,8,265"
5443,"0,8,208"
5444,"3,40,111"
5445,"0,40,128"
5446,"0,271,288"
5447,"3,10,21"
5448,"10,40,145"
5449,"40,128,184"
5450,"3,10,60"
5451,"3,21,169"
5452,"64,169,296"
5453,"3,21,34"
5454,"0,169,296"
5455,"3,23,40"
5456,"0,271,277"
5457,"3,21,169"
5458,"23,169,296"
5459,"3,15,17"
5460,"3,169,311"
5461,"10,23,24"
5462,"23,40,74"
5463,"3,21,40"
5464,"3,5,21"
5465,"0,216,271"
5466,"0,265,271"
5467,"3,21,169"
5468,"10,23,24"
5469,"0,8,271"
5470,"0,23,26"
5471,"169,170,199"
5472,"3,21,40"
5473,"0,265,271"
5474,"0,218,265"
5475,"3,21,34"
5476,"3,4,5"
5477,"10,40,64"
5478,"23,38,40"
5479,"3,169,296"
5480,"169,170,199"
5481,"3,21,111"
5482,"169,170,199"
5483,"0,8,265"
5484,"0,3,21"
5485,"3,169,296"
5486,"0,3,265"
5487,"169,170,337"
5488,"3,23,31"
5489,"3,169,296"
5490,"3,21,169"
5491,"40,145,169"
5492,"3,21,40"
5493,"3,10,64"
5494,"3,4,5"
5495,"0,265,271"
5496,"40,128,145"
5497,"0,23,26"
5498,"3,17,40"
5499,"3,13,17"
5500,"10,40,44"
5501,"10,23,64"
5502,"10,23,24"
5503,"10,40,64"
5504,"23,38,74"
5505,"38,40,131"
5506,"0,265,271"
5507,"0,211,216"
5508,"0,265,271"
5509,"10,40,145"
5510,"40,41,160"
5511,"3,21,169"
5512,"40,135,169"
5513,"3,21,169"
5514,"10,23,24"
5515,"10,40,64"
5516,"40,131,184"
5517,"10,40,64"
5518,"23,40,135"
5519,"0,3,21"
5520,"23,24,38"
5521,"0,8,23"
5522,"3,23,38"
5523,"3,5,21"
5524,"10,40,145"
5525,"3,40,100"
5526,"23,31,296"
5527,"0,3,111"
5528,"3,21,111"
5529,"10,40,145"
5530,"3,4,5"
5531,"10,23,38"
5532,"10,23,38"
5533,"3,21,169"
5534,"3,21,53"
5535,"0,216,255"
5536,"3,13,53"
5537,"3,21,34"
5538,"169,170,199"
5539,"10,11,220"
5540,"23,24,38"
5541,"40,145,169"
5542,"3,21,169"
5543,"169,199,337"
5544,"23,24,38"
5545,"3,21,111"
5546,"10,23,24"
5547,"3,21,169"
5548,"3,17,40"
5549,"3,10,220"
5550,"40,135,169"
5551,"169,170,199"
5552,"0,218,271"
5553,"3,21,169"
5554,"0,271,288"
5555,"10,38,64"
5556,"3,10,13"
5557,"23,38,64"
5558,"0,208,265"
5559,"0,23,38"
5560,"3,30,53"
5561,"3,169,337"
5562,"10,11,40"
5563,"10,40,145"
5564,"23,24,40"
5565,"0,265,271"
5566,"10,23,64"
5567,"169,170,199"
5568,"3,5,21"
5569,"3,40,41"
5570,"10,105,220"
5571,"23,24,40"
5572,"23,24,169"
5573,"3,169,199"
5574,"3,21,40"
5575,"10,23,105"
5576,"169,170,199"
5577,"0,271,277"
5578,"0,218,265"
5579,"10,23,105"
5580,"23,40,128"
5581,"10,40,54"
5582,"3,4,53"
5583,"3,40,135"
5584,"3,15,40"
5585,"10,40,145"
5586,"40,135,169"
5587,"10,23,220"
5588,"10,40,145"
5589,"3,40,41"
5590,"0,213,271"
5591,"23,38,74"
5592,"40,131,184"
5593,"3,40,41"
5594,"10,23,105"
5595,"23,26,38"
5596,"0,23,271"
5597,"3,169,296"
5598,"3,40,131"
5599,"0,265,271"
5600,"3,30,53"
5601,"10,40,145"
5602,"3,21,53"
5603,"23,26,38"
5604,"3,23,38"
5605,"10,64,220"
5606,"10,23,220"
5607,"0,218,265"
5608,"10,40,145"
5609,"23,40,145"
5610,"3,4,111"
5611,"0,255,271"
5612,"169,170,199"
5613,"0,3,21"
5614,"0,218,265"
5615,"3,17,53"
5616,"10,60,169"
5617,"0,265,271"
5618,"0,23,271"
5619,"3,5,21"
5620,"10,40,64"
5621,"10,23,105"
5622,"0,40,128"
5623,"0,265,271"
5624,"0,23,271"
5625,"0,3,265"
5626,"10,40,64"
5627,"3,40,131"
5628,"23,40,131"
5629,"0,8,265"
5630,"3,23,31"
5631,"3,23,31"
5632,"3,40,128"
5633,"3,169,199"
5634,"40,135,169"
5635,"10,40,64"
5636,"169,170,199"
5637,"23,26,38"
5638,"10,11,23"
5639,"3,21,169"
5640,"40,128,145"
5641,"0,23,26"
5642,"169,170,199"
5643,"3,40,131"
5644,"3,34,169"
5645,"0,23,26"
5646,"23,40,145"
5647,"10,40,64"
5648,"3,10,169"
5649,"23,38,64"
5650,"3,13,40"
5651,"3,169,296"
5652,"0,218,271"
5653,"3,40,162"
5654,"3,4,53"
5655,"0,265,271"
5656,"3,23,40"
5657,"3,21,40"
5658,"3,53,111"
5659,"3,21,111"
5660,"40,41,160"
5661,"10,64,448"
5662,"3,10,21"
5663,"23,26,38"
5664,"0,265,271"
5665,"0,265,271"
5666,"3,21,40"
5667,"40,131,145"
5668,"23,74,296"
5669,"10,40,145"
5670,"0,265,271"
5671,"10,40,64"
5672,"10,23,64"
5673,"23,40,131"
5674,"10,40,64"
5675,"3,4,21"
5676,"3,23,53"
5677,"0,169,296"
5678,"23,38,74"
5679,"3,21,169"
5680,"0,3,208"
5681,"10,40,64"
5682,"3,21,111"
5683,"10,40,145"
5684,"40,41,160"
5685,"3,53,169"
5686,"3,21,169"
5687,"10,40,145"
5688,"0,23,38"
5689,"3,10,23"
5690,"10,40,64"
5691,"40,128,160"
5692,"3,169,296"
5693,"0,8,23"
5694,"10,40,64"
5695,"3,23,111"
5696,"3,23,40"
5697,"3,4,111"
5698,"0,23,265"
5699,"3,120,147"
5700,"40,41,160"
5701,"64,169,296"
5702,"3,21,40"
5703,"10,40,64"
5704,"10,169,199"
5705,"3,21,169"
5706,"3,17,53"
5707,"40,131,184"
5708,"169,170,199"
5709,"23,40,135"
5710,"40,145,199"
5711,"0,8,23"
5712,"0,265,271"
5713,"10,23,64"
5714,"40,131,184"
5715,"10,169,426"
5716,"169,170,199"
5717,"10,11,40"
5718,"3,30,53"
5719,"40,131,184"
5720,"169,170,199"
5721,"3,21,40"
5722,"0,10,220"
5723,"40,131,184"
5724,"10,40,64"
5725,"3,30,147"
5726,"0,265,271"
5727,"3,4,21"
5728,"3,21,34"
5729,"10,23,24"
5730,"169,170,199"
5731,"0,271,288"
5732,"169,170,199"
5733,"3,169,199"
5734,"40,145,160"
5735,"3,34,53"
5736,"0,23,38"
5737,"10,169,296"
5738,"3,169,337"
5739,"10,169,199"
5740,"3,4,21"
5741,"0,23,24"
5742,"10,23,105"
5743,"3,4,21"
5744,"0,64,265"
5745,"3,21,147"
5746,"10,40,64"
5747,"23,31,169"
5748,"10,40,145"
5749,"10,40,64"
5750,"10,23,105"
5751,"40,128,160"
5752,"40,41,135"
5753,"10,23,31"
5754,"3,40,160"
5755,"10,23,64"
5756,"3,21,23"
5757,"3,17,53"
5758,"40,128,160"
5759,"169,170,199"
5760,"10,23,105"
5761,"40,131,184"
5762,"3,4,21"
5763,"10,40,64"
5764,"3,4,15"
5765,"3,21,111"
5766,"10,40,145"
5767,"3,40,41"
5768,"0,23,38"
5769,"169,170,199"
5770,"3,21,111"
5771,"23,26,38"
5772,"3,10,220"
5773,"40,145,199"
5774,"3,21,169"
5775,"10,23,38"
5776,"10,38,64"
5777,"3,53,111"
5778,"3,40,160"
5779,"3,21,169"
5780,"0,216,265"
5781,"3,40,128"
5782,"10,40,64"
5783,"3,40,169"
5784,"3,21,111"
5785,"3,40,41"
5786,"169,170,199"
5787,"10,23,105"
5788,"40,128,184"
5789,"23,169,296"
5790,"0,23,26"
5791,"23,31,131"
5792,"10,64,448"
5793,"3,13,40"
5794,"0,10,265"
5795,"40,169,337"
5796,"3,169,199"
5797,"10,40,64"
5798,"169,170,296"
5799,"23,38,74"
5800,"10,40,145"
5801,"40,128,160"
5802,"23,38,64"
5803,"23,24,169"
5804,"3,23,31"
5805,"0,216,255"
5806,"0,216,265"
5807,"0,3,277"
5808,"3,21,147"
5809,"10,23,31"
5810,"0,10,265"
5811,"3,15,53"
5812,"40,169,170"
5813,"3,21,169"
5814,"0,265,271"
5815,"0,218,271"
5816,"3,21,53"
5817,"40,128,160"
5818,"23,169,296"
5819,"169,170,199"
5820,"10,40,145"
5821,"0,8,208"
5822,"0,255,271"
5823,"10,23,24"
5824,"10,11,40"
5825,"23,38,64"
5826,"10,23,24"
5827,"3,21,30"
5828,"10,23,105"
5829,"23,40,145"
5830,"10,23,31"
5831,"3,5,21"
5832,"10,23,31"
5833,"0,23,38"
5834,"0,265,271"
5835,"23,40,128"
5836,"3,4,111"
5837,"10,23,105"
5838,"3,21,169"
5839,"10,23,24"
5840,"3,40,131"
5841,"40,41,160"
5842,"10,40,145"
5843,"40,135,169"
5844,"3,21,34"
5845,"0,265,271"
5846,"3,169,199"
5847,"3,169,296"
5848,"0,3,40"
5849,"169,170,199"
5850,"23,40,145"
5851,"10,40,64"
5852,"23,26,38"
5853,"3,53,111"
5854,"3,21,34"
5855,"40,131,184"
5856,"0,218,271"
5857,"3,40,131"
5858,"3,17,21"
5859,"0,216,271"
5860,"10,64,169"
5861,"10,23,38"
5862,"10,40,64"
5863,"3,4,53"
5864,"10,40,54"
5865,"40,128,184"
5866,"23,38,64"
5867,"10,40,145"
5868,"40,145,169"
5869,"3,13,21"
5870,"3,21,147"
5871,"169,170,199"
5872,"3,10,64"
5873,"10,40,145"
5874,"3,21,40"
5875,"40,131,184"
5876,"3,169,199"
5877,"3,23,31"
5878,"0,1,277"
5879,"3,40,145"
5880,"40,41,160"
5881,"3,21,30"
5882,"40,131,184"
5883,"40,135,169"
5884,"23,38,64"
5885,"0,271,288"
5886,"3,10,220"
5887,"10,40,44"
5888,"10,23,60"
5889,"3,40,162"
5890,"0,10,23"
5891,"3,13,40"
5892,"0,265,271"
5893,"3,169,337"
5894,"10,60,169"
5895,"0,64,265"
5896,"3,21,34"
5897,"3,4,21"
5898,"3,21,34"
5899,"10,169,296"
5900,"40,131,184"
5901,"40,135,169"
5902,"3,169,296"
5903,"10,40,145"
5904,"3,23,296"
5905,"3,21,30"
5906,"10,40,64"
5907,"40,41,160"
5908,"169,170,199"
5909,"10,64,169"
5910,"0,211,216"
5911,"40,41,135"
5912,"10,40,145"
5913,"40,131,139"
5914,"0,8,38"
5915,"23,24,64"
5916,"40,131,184"
5917,"40,131,184"
5918,"10,23,40"
5919,"3,21,147"
5920,"10,23,24"
5921,"23,24,38"
5922,"0,216,255"
5923,"10,23,24"
5924,"0,265,271"
5925,"3,21,40"
5926,"10,40,64"
5927,"3,169,337"
5928,"3,21,30"
5929,"3,4,111"
5930,"169,170,199"
5931,"10,11,40"
5932,"10,40,64"
5933,"3,169,296"
5934,"3,4,30"
5935,"169,170,199"
5936,"0,218,265"
5937,"10,40,145"
5938,"10,23,38"
5939,"40,41,160"
5940,"0,216,265"
5941,"10,40,64"
5942,"3,4,15"
5943,"10,23,105"
5944,"3,4,111"
5945,"3,40,135"
5946,"23,38,74"
5947,"0,23,38"
5948,"10,23,105"
5949,"0,265,271"
5950,"10,40,145"
5951,"0,208,271"
5952,"23,38,169"
5953,"3,21,169"
5954,"3,40,160"
5955,"40,135,169"
5956,"3,21,147"
5957,"3,15,53"
5958,"3,40,160"
5959,"169,170,296"
5960,"3,21,34"
5961,"3,53,296"
5962,"3,169,337"
5963,"0,10,64"
5964,"3,53,147"
5965,"0,218,265"
5966,"40,131,184"
5967,"3,10,23"
5968,"3,15,53"
5969,"169,170,199"
5970,"23,38,64"
5971,"169,170,296"
5972,"23,40,145"
5973,"0,8,208"
5974,"3,21,169"
5975,"23,38,199"
5976,"3,21,40"
5977,"10,23,31"
5978,"3,21,34"
5979,"10,40,64"
5980,"0,10,220"
5981,"0,208,265"
5982,"0,271,288"
5983,"10,40,64"
5984,"23,38,169"
5985,"0,3,21"
5986,"40,41,160"
5987,"0,1,169"
5988,"0,23,38"
5989,"3,21,169"
5990,"3,21,169"
5991,"0,265,271"
5992,"0,211,216"
5993,"10,23,105"
5994,"23,40,131"
5995,"10,40,64"
5996,"3,4,111"
5997,"10,40,64"
5998,"3,5,13"
5999,"3,40,162"
6000,"40,145,199"
6001,"3,21,53"
6002,"0,3,10"
6003,"0,271,288"
6004,"0,3,265"
6005,"3,40,145"
6006,"40,131,184"
6007,"3,21,34"
6008,"3,21,169"
6009,"3,21,169"
6010,"10,40,64"
6011,"3,5,21"
6012,"10,40,64"
6013,"10,40,64"
6014,"3,53,111"
6015,"3,21,53"
6016,"0,208,265"
6017,"10,40,64"
6018,"0,218,265"
6019,"3,15,17"
6020,"40,145,169"
6021,"0,265,271"
6022,"0,8,208"
6023,"3,21,40"
6024,"0,23,38"
6025,"10,40,145"
6026,"3,169,337"
6027,"0,8,265"
6028,"3,21,147"
6029,"40,131,184"
6030,"3,21,169"
6031,"23,74,296"
6032,"0,255,271"
6033,"10,40,145"
6034,"3,53,111"
6035,"40,41,135"
6036,"10,40,145"
6037,"3,23,111"
6038,"23,26,38"
6039,"3,4,5"
6040,"40,128,160"
6041,"10,23,24"
6042,"3,21,111"
6043,"40,41,135"
6044,"0,216,255"
6045,"40,131,184"
6046,"10,23,105"
6047,"10,23,64"
6048,"10,40,145"
6049,"10,38,64"
6050,"3,23,74"
6051,"23,38,40"
6052,"3,10,17"
6053,"3,40,135"
6054,"3,40,131"
6055,"3,17,21"
6056,"3,21,34"
6057,"0,216,265"
6058,"3,10,40"
6059,"23,38,296"
6060,"40,128,160"
6061,"3,111,296"
6062,"38,40,131"
6063,"3,21,40"
6064,"3,21,296"
6065,"10,23,24"
6066,"3,21,34"
6067,"10,23,38"
6068,"3,21,23"
6069,"3,4,111"
6070,"3,4,111"
6071,"3,5,21"
6072,"0,265,271"
6073,"3,169,296"
6074,"3,21,53"
6075,"3,15,160"
6076,"10,40,145"
6077,"0,255,271"
6078,"40,131,184"
6079,"23,40,145"
6080,"0,10,265"
6081,"3,40,145"
6082,"0,271,288"
6083,"169,170,199"
6084,"23,26,38"
6085,"40,145,169"
6086,"40,41,160"
6087,"23,38,74"
6088,"10,23,60"
6089,"10,23,64"
6090,"10,64,169"
6091,"10,40,64"
6092,"169,170,199"
6093,"3,40,128"
6094,"3,23,31"
6095,"0,23,26"
6096,"3,21,111"
6097,"0,10,64"
6098,"3,4,5"
6099,"10,64,169"
6100,"0,8,265"
6101,"3,40,162"
6102,"10,40,64"
6103,"0,265,271"
6104,"3,21,34"
6105,"169,170,199"
6106,"0,208,265"
6107,"40,131,184"
6108,"10,40,145"
6109,"3,4,21"
6110,"10,40,145"
6111,"23,40,105"
6112,"40,131,139"
6113,"169,170,199"
6114,"10,23,105"
6115,"169,170,199"
6116,"0,216,255"
6117,"0,10,265"
6118,"0,23,271"
6119,"10,11,40"
6120,"0,8,265"
6121,"10,40,145"
6122,"3,30,53"
6123,"40,128,184"
6124,"3,21,169"
6125,"0,271,288"
6126,"3,21,199"
6127,"3,169,337"
6128,"40,41,128"
6129,"10,40,145"
6130,"3,169,337"
6131,"3,21,34"
6132,"3,21,169"
6133,"0,271,288"
6134,"10,40,64"
6135,"3,21,147"
6136,"10,40,64"
6137,"3,21,53"
6138,"3,21,40"
6139,"3,21,111"
6140,"3,169,199"
6141,"23,38,40"
6142,"10,40,64"
6143,"10,64,105"
6144,"10,38,64"
6145,"3,40,111"
6146,"10,40,145"
6147,"0,271,313"
6148,"3,21,34"
6149,"40,145,169"
6150,"3,13,21"
6151,"169,170,199"
6152,"169,170,199"
6153,"169,170,199"
6154,"10,23,31"
6155,"10,105,220"
6156,"3,40,53"
6157,"10,38,64"
6158,"10,23,31"
6159,"40,131,184"
6160,"0,8,208"
6161,"3,21,34"
6162,"40,41,160"
6163,"169,170,199"
6164,"169,170,199"
6165,"10,40,145"
6166,"169,170,199"
6167,"10,40,145"
6168,"10,40,145"
6169,"3,21,169"
6170,"3,4,21"
6171,"3,169,296"
6172,"3,21,169"
6173,"40,145,169"
6174,"3,28,53"
6175,"3,13,111"
6176,"3,40,160"
6177,"10,23,40"
6178,"3,15,53"
6179,"10,40,64"
6180,"40,128,160"
6181,"10,23,105"
6182,"0,10,265"
6183,"23,31,169"
6184,"0,23,271"
6185,"3,21,169"
6186,"3,17,34"
6187,"0,23,24"
6188,"40,145,169"
6189,"23,38,74"
6190,"0,23,26"
6191,"40,128,160"
6192,"169,170,199"
6193,"23,38,40"
6194,"23,24,38"
6195,"23,40,105"
6196,"3,21,147"
6197,"3,21,199"
6198,"23,74,296"
6199,"23,24,169"
6200,"3,13,40"
6201,"10,64,296"
6202,"169,170,199"
6203,"23,169,199"
6204,"40,41,160"
6205,"0,23,38"
6206,"10,40,64"
6207,"3,21,40"
6208,"0,216,271"
6209,"3,21,40"
6210,"0,8,265"
6211,"3,5,21"
6212,"40,131,184"
6213,"0,23,26"
6214,"3,15,53"
6215,"10,40,145"
6216,"0,8,265"
6217,"3,23,31"
6218,"10,23,64"
6219,"3,15,160"
6220,"10,23,105"
6221,"0,265,271"
6222,"3,4,111"
6223,"40,131,184"
6224,"10,40,145"
6225,"10,23,64"
6226,"10,64,220"
6227,"10,40,64"
6228,"0,40,128"
6229,"3,21,169"
6230,"0,271,277"
6231,"0,265,271"
6232,"3,21,30"
6233,"0,213,271"
6234,"3,169,296"
6235,"3,21,169"
6236,"3,21,30"
6237,"23,40,128"
6238,"10,23,38"
6239,"10,23,24"
6240,"169,170,199"
6241,"40,131,184"
6242,"3,15,53"
6243,"3,169,199"
6244,"169,170,199"
6245,"10,38,64"
6246,"169,170,199"
6247,"3,169,337"
6248,"169,170,199"
6249,"10,40,145"
6250,"3,40,160"
6251,"0,216,271"
6252,"3,21,169"
6253,"3,23,40"
6254,"10,23,64"
6255,"3,169,296"
6256,"0,3,265"
6257,"0,255,271"
6258,"10,23,64"
6259,"0,8,271"
6260,"10,40,145"
6261,"40,128,184"
6262,"0,216,265"
6263,"3,40,135"
6264,"169,170,199"
6265,"10,64,296"
6266,"3,21,111"
6267,"3,169,337"
6268,"3,4,30"
6269,"3,21,199"
6270,"40,128,184"
6271,"3,21,111"
6272,"3,30,53"
6273,"3,21,147"
6274,"10,11,40"
6275,"3,5,21"
6276,"0,271,288"
6277,"10,40,64"
6278,"10,23,31"
6279,"3,17,53"
6280,"0,255,271"
6281,"3,4,53"
6282,"3,4,111"
6283,"3,10,21"
6284,"3,4,21"
6285,"3,4,21"
6286,"0,255,271"
6287,"3,10,64"
6288,"169,170,199"
6289,"3,40,41"
6290,"0,23,31"
6291,"40,128,131"
6292,"10,23,24"
6293,"3,17,34"
6294,"3,53,111"
6295,"10,40,64"
6296,"0,1,277"
6297,"0,8,23"
6298,"3,40,41"
6299,"10,40,64"
6300,"3,15,40"
6301,"3,169,199"
6302,"0,8,208"
6303,"10,23,31"
6304,"0,218,271"
6305,"10,23,24"
6306,"169,170,199"
6307,"3,21,23"
6308,"3,10,64"
6309,"3,40,160"
6310,"10,23,24"
6311,"10,40,145"
6312,"3,10,60"
6313,"3,21,40"
6314,"10,40,64"
6315,"23,169,296"
6316,"3,13,53"
6317,"10,38,64"
6318,"10,40,64"
6319,"10,40,64"
6320,"0,265,271"
6321,"23,40,145"
6322,"10,40,64"
6323,"10,40,145"
6324,"169,170,199"
6325,"23,40,128"
6326,"169,170,199"
6327,"3,4,53"
6328,"169,170,199"
6329,"10,23,220"
6330,"3,17,34"
6331,"3,4,111"
6332,"23,31,169"
6333,"3,10,60"
6334,"10,40,54"
6335,"23,38,64"
6336,"3,17,53"
6337,"3,13,40"
6338,"3,30,53"
6339,"23,38,64"
6340,"3,5,21"
6341,"3,13,17"
6342,"10,40,145"
6343,"40,145,169"
6344,"0,23,26"
6345,"0,8,208"
6346,"40,131,145"
6347,"10,23,105"
6348,"0,169,170"
6349,"0,3,265"
6350,"3,21,169"
6351,"40,128,160"
6352,"0,10,11"
6353,"0,255,271"
6354,"3,21,40"
6355,"10,40,145"
6356,"3,21,34"
6357,"23,31,169"
6358,"3,4,5"
6359,"23,40,145"
6360,"0,40,208"
6361,"169,170,199"
6362,"23,24,169"
6363,"3,40,111"
6364,"3,21,169"
6365,"23,40,145"
6366,"0,40,128"
6367,"23,31,169"
6368,"10,40,145"
6369,"3,21,111"
6370,"10,64,220"
6371,"3,17,53"
6372,"0,211,216"
6373,"3,21,40"
6374,"10,23,105"
6375,"40,131,184"
6376,"3,21,34"
6377,"10,23,24"
6378,"40,128,160"
6379,"3,21,169"
6380,"0,10,11"
6381,"0,265,271"
6382,"0,218,271"
6383,"10,23,220"
6384,"3,40,41"
6385,"10,23,24"
6386,"0,218,265"
6387,"169,170,199"
6388,"0,8,208"
6389,"3,169,337"
6390,"23,38,74"
6391,"10,23,64"
6392,"10,23,38"
6393,"3,21,34"
6394,"23,40,145"
6395,"0,271,313"
6396,"40,41,160"
6397,"169,170,199"
6398,"0,255,271"
6399,"10,23,64"
6400,"10,64,220"
6401,"0,265,271"
6402,"3,53,111"
6403,"3,5,21"
6404,"40,145,169"
6405,"10,23,64"
6406,"0,8,208"
6407,"3,40,145"
6408,"3,21,53"
6409,"0,265,271"
6410,"3,17,21"
6411,"3,10,23"
6412,"3,15,53"
6413,"10,23,54"
6414,"3,21,34"
6415,"3,4,21"
6416,"3,4,5"
6417,"23,40,128"
6418,"40,169,199"
6419,"40,131,184"
6420,"3,40,135"
6421,"3,4,17"
6422,"3,40,162"
6423,"169,170,199"
6424,"10,40,64"
6425,"3,13,40"
6426,"0,8,208"
6427,"3,40,145"
6428,"3,53,120"
6429,"40,131,184"
6430,"0,8,265"
6431,"169,170,199"
6432,"10,11,23"
6433,"40,145,169"
6434,"0,218,271"
6435,"40,128,184"
6436,"23,38,74"
6437,"10,38,64"
6438,"3,21,147"
6439,"3,17,53"
6440,"3,40,131"
6441,"0,23,271"
6442,"0,169,337"
6443,"23,38,74"
6444,"10,64,169"
6445,"3,4,53"
6446,"40,128,184"
6447,"3,4,15"
6448,"3,10,17"
6449,"3,169,337"
6450,"23,169,296"
6451,"23,40,135"
6452,"23,38,64"
6453,"0,8,38"
6454,"10,40,145"
6455,"10,38,64"
6456,"0,218,265"
6457,"3,40,145"
6458,"3,23,24"
6459,"3,21,169"
6460,"10,40,64"
6461,"0,265,271"
6462,"10,23,105"
6463,"3,28,53"
6464,"0,23,31"
6465,"3,21,53"
6466,"40,145,169"
6467,"0,169,199"
6468,"10,64,199"
6469,"3,40,162"
6470,"0,1,271"
6471,"3,40,145"
6472,"23,24,40"
6473,"3,30,147"
6474,"3,120,147"
6475,"40,131,184"
6476,"3,21,111"
6477,"3,40,128"
6478,"0,169,271"
6479,"3,21,40"
6480,"0,271,288"
6481,"3,40,162"
6482,"3,169,296"
6483,"3,40,160"
6484,"10,23,31"
6485,"0,255,271"
6486,"0,265,271"
6487,"3,17,21"
6488,"40,131,184"
6489,"23,38,131"
6490,"3,21,111"
6491,"0,218,271"
6492,"3,169,199"
6493,"3,13,53"
6494,"10,64,169"
6495,"3,169,296"
6496,"10,40,64"
6497,"3,21,169"
6498,"0,23,38"
6499,"169,170,199"
6500,"10,38,64"
6501,"3,21,53"
6502,"0,8,208"
6503,"3,23,31"
6504,"10,23,105"
6505,"10,40,64"
6506,"0,255,271"
6507,"3,40,41"
6508,"10,40,145"
6509,"23,40,128"
6510,"10,40,64"
6511,"3,21,111"
6512,"3,169,199"
6513,"0,3,169"
6514,"10,40,64"
6515,"10,23,220"
6516,"10,64,220"
6517,"10,40,145"
6518,"10,11,64"
6519,"23,38,74"
6520,"40,131,145"
6521,"23,38,40"
6522,"3,21,147"
6523,"3,4,53"
6524,"23,38,40"
6525,"3,21,169"
6526,"169,170,199"
6527,"40,41,160"
6528,"3,5,21"
6529,"3,21,147"
6530,"3,169,337"
6531,"3,10,23"
6532,"0,23,38"
6533,"3,4,21"
6534,"40,135,169"
6535,"23,40,105"
6536,"3,21,111"
6537,"3,21,111"
6538,"3,21,147"
6539,"0,40,128"
6540,"10,40,145"
6541,"0,40,265"
6542,"3,21,169"
6543,"0,23,31"
6544,"3,5,21"
6545,"10,38,64"
6546,"10,40,64"
6547,"3,40,160"
6548,"3,40,160"
6549,"40,41,128"
6550,"40,131,184"
6551,"0,23,271"
6552,"10,40,145"
6553,"3,10,64"
6554,"10,23,105"
6555,"3,21,111"
6556,"10,11,40"
6557,"169,170,199"
6558,"3,23,31"
6559,"23,31,169"
6560,"40,135,169"
6561,"10,54,64"
6562,"23,169,296"
6563,"10,23,31"
6564,"23,24,38"
6565,"23,24,38"
6566,"3,40,139"
6567,"3,21,199"
6568,"3,17,34"
6569,"169,170,199"
6570,"0,1,271"
6571,"0,8,208"
6572,"23,38,64"
6573,"0,23,271"
6574,"23,24,64"
6575,"3,21,40"
6576,"169,170,337"
6577,"10,11,40"
6578,"0,255,271"
6579,"40,135,169"
6580,"10,38,64"
6581,"0,23,265"
6582,"40,131,184"
6583,"3,40,41"
6584,"40,131,184"
6585,"23,38,64"
6586,"3,15,53"
6587,"10,23,24"
6588,"23,38,40"
6589,"169,199,337"
6590,"10,23,64"
6591,"3,40,162"
6592,"3,40,145"
6593,"10,23,105"
6594,"10,11,40"
6595,"23,38,64"
6596,"0,3,10"
6597,"3,40,160"
6598,"3,4,15"
6599,"10,23,220"
6600,"23,38,64"
6601,"10,40,64"
6602,"3,169,296"
